location,name,freq,weighting,n_factors,date,ret
usa,profitability,monthly,vw_cap,10,1961-04-30,-0.00725831976143753
usa,profitability,monthly,vw_cap,10,1961-05-31,-0.00113091479512905
usa,profitability,monthly,vw_cap,10,1961-06-30,0.0124722448109472
usa,profitability,monthly,vw_cap,10,1961-07-31,0.00344732897178999
usa,profitability,monthly,vw_cap,10,1961-08-31,0.015717336555345
usa,profitability,monthly,vw_cap,10,1961-09-30,0.0215202057205771
usa,profitability,monthly,vw_cap,10,1961-10-31,0.0116698148413305
usa,profitability,monthly,vw_cap,10,1961-11-30,0.00407612042628544
usa,profitability,monthly,vw_cap,10,1961-12-31,-0.0210349890667752
usa,profitability,monthly,vw_cap,10,1962-01-31,-0.0248139068357744
usa,profitability,monthly,vw_cap,10,1962-02-28,0.0009081663930427
usa,profitability,monthly,vw_cap,10,1962-03-31,0.0000449840880544298
usa,profitability,monthly,vw_cap,10,1962-04-30,0.00355458807705609
usa,profitability,monthly,vw_cap,10,1962-05-31,-0.013932680170227
usa,profitability,monthly,vw_cap,10,1962-06-30,-0.00101134101955336
usa,profitability,monthly,vw_cap,10,1962-07-31,0.0113991250725622
usa,profitability,monthly,vw_cap,10,1962-08-31,-0.00436500960697615
usa,profitability,monthly,vw_cap,10,1962-09-30,0.00139204640231617
usa,profitability,monthly,vw_cap,10,1962-10-31,0.00452708842603827
usa,profitability,monthly,vw_cap,10,1962-11-30,0.00309050855934522
usa,profitability,monthly,vw_cap,10,1962-12-31,0.0109961045251797
usa,profitability,monthly,vw_cap,10,1963-01-31,-0.0101687696040054
usa,profitability,monthly,vw_cap,10,1963-02-28,-0.00331141324009558
usa,profitability,monthly,vw_cap,10,1963-03-31,-0.00183497245216741
usa,profitability,monthly,vw_cap,10,1963-04-30,0.00650019737275623
usa,profitability,monthly,vw_cap,10,1963-05-31,-0.00634829496492927
usa,profitability,monthly,vw_cap,10,1963-06-30,0.00317373132317772
usa,profitability,monthly,vw_cap,10,1963-07-31,0.00456252382566825
usa,profitability,monthly,vw_cap,10,1963-08-31,0.00715181879656382
usa,profitability,monthly,vw_cap,10,1963-09-30,-0.00663615437929064
usa,profitability,monthly,vw_cap,10,1963-10-31,0.00727660850458813
usa,profitability,monthly,vw_cap,10,1963-11-30,-0.00156010271906956
usa,profitability,monthly,vw_cap,10,1963-12-31,0.00730085892452881
usa,profitability,monthly,vw_cap,10,1964-01-31,-0.00253382428192822
usa,profitability,monthly,vw_cap,10,1964-02-29,-0.00170037197604459
usa,profitability,monthly,vw_cap,10,1964-03-31,-0.0115689697918475
usa,profitability,monthly,vw_cap,10,1964-04-30,-0.00387669595585366
usa,profitability,monthly,vw_cap,10,1964-05-31,0.00235681461781508
usa,profitability,monthly,vw_cap,10,1964-06-30,-0.0021748562926638
usa,profitability,monthly,vw_cap,10,1964-07-31,0.00372884275062038
usa,profitability,monthly,vw_cap,10,1964-08-31,-0.00659095442093024
usa,profitability,monthly,vw_cap,10,1964-09-30,-0.00501377069010094
usa,profitability,monthly,vw_cap,10,1964-10-31,-0.00417093011987317
usa,profitability,monthly,vw_cap,10,1964-11-30,0.00502971246914318
usa,profitability,monthly,vw_cap,10,1964-12-31,0.00780046480750901
usa,profitability,monthly,vw_cap,10,1965-01-31,0.000650860870469965
usa,profitability,monthly,vw_cap,10,1965-02-28,-0.00130978018989228
usa,profitability,monthly,vw_cap,10,1965-03-31,-0.00714427165859304
usa,profitability,monthly,vw_cap,10,1965-04-30,-0.00389023127441897
usa,profitability,monthly,vw_cap,10,1965-05-31,0.00011715077059278
usa,profitability,monthly,vw_cap,10,1965-06-30,0.00815872181022805
usa,profitability,monthly,vw_cap,10,1965-07-31,-0.00349474059269405
usa,profitability,monthly,vw_cap,10,1965-08-31,0.00132851798790652
usa,profitability,monthly,vw_cap,10,1965-09-30,-0.00167782252359375
usa,profitability,monthly,vw_cap,10,1965-10-31,-0.00380422305099038
usa,profitability,monthly,vw_cap,10,1965-11-30,0.00041979541607568
usa,profitability,monthly,vw_cap,10,1965-12-31,-0.0099093033424323
usa,profitability,monthly,vw_cap,10,1966-01-31,-0.0126535890913635
usa,profitability,monthly,vw_cap,10,1966-02-28,-0.0119079759379668
usa,profitability,monthly,vw_cap,10,1966-03-31,0.00797162845227495
usa,profitability,monthly,vw_cap,10,1966-04-30,-0.00176228963873948
usa,profitability,monthly,vw_cap,10,1966-05-31,0.00892676937621478
usa,profitability,monthly,vw_cap,10,1966-06-30,0.00389803585700169
usa,profitability,monthly,vw_cap,10,1966-07-31,0.00330892412204675
usa,profitability,monthly,vw_cap,11,1966-08-31,0.0108058180440374
usa,profitability,monthly,vw_cap,11,1966-09-30,0.000442358740823489
usa,profitability,monthly,vw_cap,11,1966-10-31,0.000656414284763296
usa,profitability,monthly,vw_cap,11,1966-11-30,0.0152501546189813
usa,profitability,monthly,vw_cap,11,1966-12-31,-0.00362531702999757
usa,profitability,monthly,vw_cap,11,1967-01-31,-0.00861342464358837
usa,profitability,monthly,vw_cap,11,1967-02-28,0.000843442337698978
usa,profitability,monthly,vw_cap,11,1967-03-31,-0.00743489299165194
usa,profitability,monthly,vw_cap,11,1967-04-30,0.01065163716114
usa,profitability,monthly,vw_cap,11,1967-05-31,-0.0075334098936461
usa,profitability,monthly,vw_cap,11,1967-06-30,0.000504473540375333
usa,profitability,monthly,vw_cap,11,1967-07-31,-0.00713317262215538
usa,profitability,monthly,vw_cap,11,1967-08-31,0.00166287134455742
usa,profitability,monthly,vw_cap,11,1967-09-30,-0.00114579789171193
usa,profitability,monthly,vw_cap,11,1967-10-31,-0.000735784898523262
usa,profitability,monthly,vw_cap,11,1967-11-30,0.00315292372505249
usa,profitability,monthly,vw_cap,11,1967-12-31,-0.00769066550651985
usa,profitability,monthly,vw_cap,11,1968-01-31,-0.0172456991139584
usa,profitability,monthly,vw_cap,11,1968-02-29,0.00139656344887977
usa,profitability,monthly,vw_cap,11,1968-03-31,0.0062305292147368
usa,profitability,monthly,vw_cap,11,1968-04-30,0.0016448623853087
usa,profitability,monthly,vw_cap,11,1968-05-31,-0.00404436811449783
usa,profitability,monthly,vw_cap,11,1968-06-30,0.00255162449349315
usa,profitability,monthly,vw_cap,11,1968-07-31,-0.00907164924880328
usa,profitability,monthly,vw_cap,11,1968-08-31,-0.00742506726127722
usa,profitability,monthly,vw_cap,11,1968-09-30,-0.0125234264435231
usa,profitability,monthly,vw_cap,11,1968-10-31,-0.00282437969624733
usa,profitability,monthly,vw_cap,11,1968-11-30,-0.000139480701024856
usa,profitability,monthly,vw_cap,11,1968-12-31,-0.0033955035792929
usa,profitability,monthly,vw_cap,11,1969-01-31,-0.00355294865267311
usa,profitability,monthly,vw_cap,11,1969-02-28,0.0111353208336208
usa,profitability,monthly,vw_cap,11,1969-03-31,-0.000426225584510561
usa,profitability,monthly,vw_cap,11,1969-04-30,0.00734609956652997
usa,profitability,monthly,vw_cap,11,1969-05-31,0.0097984786089175
usa,profitability,monthly,vw_cap,11,1969-06-30,0.0139350733839512
usa,profitability,monthly,vw_cap,11,1969-07-31,0.0120177480114572
usa,profitability,monthly,vw_cap,11,1969-08-31,0.0117036851349589
usa,profitability,monthly,vw_cap,11,1969-09-30,0.0163920219646413
usa,profitability,monthly,vw_cap,11,1969-10-31,0.000843172688084622
usa,profitability,monthly,vw_cap,11,1969-11-30,0.0127572322867501
usa,profitability,monthly,vw_cap,11,1969-12-31,0.0135177568734857
usa,profitability,monthly,vw_cap,11,1970-01-31,0.000176371543181626
usa,profitability,monthly,vw_cap,11,1970-02-28,-0.0115336520482028
usa,profitability,monthly,vw_cap,11,1970-03-31,-0.0019780800694253
usa,profitability,monthly,vw_cap,11,1970-04-30,0.00429933434831426
usa,profitability,monthly,vw_cap,11,1970-05-31,0.000815390029783428
usa,profitability,monthly,vw_cap,11,1970-06-30,0.0203178342631368
usa,profitability,monthly,vw_cap,11,1970-07-31,-0.00151497448315422
usa,profitability,monthly,vw_cap,11,1970-08-31,-0.00645279993459879
usa,profitability,monthly,vw_cap,11,1970-09-30,-0.00733637979975648
usa,profitability,monthly,vw_cap,11,1970-10-31,0.0207557024452486
usa,profitability,monthly,vw_cap,11,1970-11-30,0.00774895223251412
usa,profitability,monthly,vw_cap,11,1970-12-31,-0.00722748484680126
usa,profitability,monthly,vw_cap,11,1971-01-31,-0.0204370275774851
usa,profitability,monthly,vw_cap,11,1971-02-28,0.0044517105194433
usa,profitability,monthly,vw_cap,11,1971-03-31,0.00503368728042885
usa,profitability,monthly,vw_cap,11,1971-04-30,-0.0032787357914161
usa,profitability,monthly,vw_cap,11,1971-05-31,0.00841090028654163
usa,profitability,monthly,vw_cap,11,1971-06-30,0.0169816475268902
usa,profitability,monthly,vw_cap,11,1971-07-31,0.00940471618547103
usa,profitability,monthly,vw_cap,11,1971-08-31,-0.00769604911397832
usa,profitability,monthly,vw_cap,11,1971-09-30,0.0129267489972883
usa,profitability,monthly,vw_cap,11,1971-10-31,0.0100958332559424
usa,profitability,monthly,vw_cap,11,1971-11-30,0.0153149402154872
usa,profitability,monthly,vw_cap,11,1971-12-31,-0.00277530249548371
usa,profitability,monthly,vw_cap,11,1972-01-31,-0.0114694701915394
usa,profitability,monthly,vw_cap,11,1972-02-29,0.0104743218805746
usa,profitability,monthly,vw_cap,11,1972-03-31,0.00481028466599125
usa,profitability,monthly,vw_cap,11,1972-04-30,0.000305995441263824
usa,profitability,monthly,vw_cap,11,1972-05-31,0.0222617121326753
usa,profitability,monthly,vw_cap,11,1972-06-30,0.0169229561462137
usa,profitability,monthly,vw_cap,11,1972-07-31,0.00570172033774472
usa,profitability,monthly,vw_cap,11,1972-08-31,-0.00517064045529105
usa,profitability,monthly,vw_cap,11,1972-09-30,0.0107212572467587
usa,profitability,monthly,vw_cap,11,1972-10-31,0.00474827194952349
usa,profitability,monthly,vw_cap,11,1972-11-30,-0.0139252354408264
usa,profitability,monthly,vw_cap,11,1972-12-31,0.016930825326372
usa,profitability,monthly,vw_cap,11,1973-01-31,0.00675107105101971
usa,profitability,monthly,vw_cap,11,1973-02-28,0.00190726398164858
usa,profitability,monthly,vw_cap,11,1973-03-31,0.000164523378748803
usa,profitability,monthly,vw_cap,11,1973-04-30,-0.00383736933964431
usa,profitability,monthly,vw_cap,11,1973-05-31,0.0204013432866604
usa,profitability,monthly,vw_cap,11,1973-06-30,0.00463542923513173
usa,profitability,monthly,vw_cap,11,1973-07-31,-0.00431104166015715
usa,profitability,monthly,vw_cap,11,1973-08-31,0.000635152893709371
usa,profitability,monthly,vw_cap,11,1973-09-30,-0.0143185240189346
usa,profitability,monthly,vw_cap,11,1973-10-31,-0.0118729259049776
usa,profitability,monthly,vw_cap,11,1973-11-30,0.00147216618131675
usa,profitability,monthly,vw_cap,11,1973-12-31,-0.000314243432701194
usa,profitability,monthly,vw_cap,11,1974-01-31,-0.0350482913594291
usa,profitability,monthly,vw_cap,11,1974-02-28,-0.00521190781194495
usa,profitability,monthly,vw_cap,11,1974-03-31,0.00309557933453602
usa,profitability,monthly,vw_cap,11,1974-04-30,0.01102974608278
usa,profitability,monthly,vw_cap,11,1974-05-31,0.0192121035627777
usa,profitability,monthly,vw_cap,11,1974-06-30,0.00978195670949293
usa,profitability,monthly,vw_cap,11,1974-07-31,-0.0104010451602815
usa,profitability,monthly,vw_cap,11,1974-08-31,-0.00219173179535778
usa,profitability,monthly,vw_cap,11,1974-09-30,-0.0228079191287743
usa,profitability,monthly,vw_cap,11,1974-10-31,0.0337835913027617
usa,profitability,monthly,vw_cap,11,1974-11-30,-0.00319983340623104
usa,profitability,monthly,vw_cap,11,1974-12-31,0.00552984944650159
usa,profitability,monthly,vw_cap,11,1975-01-31,-0.0630041341852428
usa,profitability,monthly,vw_cap,11,1975-02-28,0.0135184289879898
usa,profitability,monthly,vw_cap,11,1975-03-31,-0.00474541171750271
usa,profitability,monthly,vw_cap,11,1975-04-30,0.0183821623247361
usa,profitability,monthly,vw_cap,11,1975-05-31,-0.00487182080827637
usa,profitability,monthly,vw_cap,11,1975-06-30,-0.0120745035436066
usa,profitability,monthly,vw_cap,11,1975-07-31,-0.00715875773631151
usa,profitability,monthly,vw_cap,11,1975-08-31,0.0106995556872074
usa,profitability,monthly,vw_cap,11,1975-09-30,0.00358234673976262
usa,profitability,monthly,vw_cap,11,1975-10-31,-0.0158262556054999
usa,profitability,monthly,vw_cap,11,1975-11-30,-0.0159057884635758
usa,profitability,monthly,vw_cap,11,1975-12-31,-0.00341653363814549
usa,profitability,monthly,vw_cap,11,1976-01-31,-0.0171405299307757
usa,profitability,monthly,vw_cap,11,1976-02-29,-0.0220295709648909
usa,profitability,monthly,vw_cap,11,1976-03-31,-0.00433947119286277
usa,profitability,monthly,vw_cap,11,1976-04-30,0.00130402168523511
usa,profitability,monthly,vw_cap,11,1976-05-31,0.0118586221504634
usa,profitability,monthly,vw_cap,11,1976-06-30,0.0018479616518618
usa,profitability,monthly,vw_cap,11,1976-07-31,-0.0112346785246567
usa,profitability,monthly,vw_cap,11,1976-08-31,-0.00100976601180508
usa,profitability,monthly,vw_cap,11,1976-09-30,0.00335587761055767
usa,profitability,monthly,vw_cap,11,1976-10-31,0.000082062687087425
usa,profitability,monthly,vw_cap,11,1976-11-30,-0.00424323780746563
usa,profitability,monthly,vw_cap,11,1976-12-31,-0.00654798511691019
usa,profitability,monthly,vw_cap,11,1977-01-31,-0.0221000596375304
usa,profitability,monthly,vw_cap,11,1977-02-28,-0.000319635116874261
usa,profitability,monthly,vw_cap,11,1977-03-31,-0.00490070765457183
usa,profitability,monthly,vw_cap,11,1977-04-30,-0.00706377010280284
usa,profitability,monthly,vw_cap,11,1977-05-31,0.00226522987226084
usa,profitability,monthly,vw_cap,11,1977-06-30,0.00884817319659574
usa,profitability,monthly,vw_cap,11,1977-07-31,-0.000083751344366167
usa,profitability,monthly,vw_cap,11,1977-08-31,0.00815365540068297
usa,profitability,monthly,vw_cap,11,1977-09-30,0.00471962441076841
usa,profitability,monthly,vw_cap,11,1977-10-31,-0.00113875982179386
usa,profitability,monthly,vw_cap,11,1977-11-30,0.00115920831233049
usa,profitability,monthly,vw_cap,11,1977-12-31,0.000223925359139331
usa,profitability,monthly,vw_cap,11,1978-01-31,-0.0174172894206038
usa,profitability,monthly,vw_cap,11,1978-02-28,0.00543381399691181
usa,profitability,monthly,vw_cap,11,1978-03-31,-0.000664482548435711
usa,profitability,monthly,vw_cap,11,1978-04-30,0.020224295312865
usa,profitability,monthly,vw_cap,11,1978-05-31,0.00567185991370873
usa,profitability,monthly,vw_cap,11,1978-06-30,0.000330281098483904
usa,profitability,monthly,vw_cap,11,1978-07-31,0.00813025330506588
usa,profitability,monthly,vw_cap,11,1978-08-31,0.00331716788901067
usa,profitability,monthly,vw_cap,11,1978-09-30,-0.012919193034552
usa,profitability,monthly,vw_cap,11,1978-10-31,0.00529212164913589
usa,profitability,monthly,vw_cap,11,1978-11-30,0.00292329285609788
usa,profitability,monthly,vw_cap,11,1978-12-31,0.0128771411066361
usa,profitability,monthly,vw_cap,11,1979-01-31,-0.0165020070611708
usa,profitability,monthly,vw_cap,11,1979-02-28,-0.00908747310840964
usa,profitability,monthly,vw_cap,11,1979-03-31,0.00132954150773178
usa,profitability,monthly,vw_cap,11,1979-04-30,0.0042557109449191
usa,profitability,monthly,vw_cap,11,1979-05-31,-0.00863918569334707
usa,profitability,monthly,vw_cap,11,1979-06-30,-0.0134600855834068
usa,profitability,monthly,vw_cap,11,1979-07-31,0.00584581928280996
usa,profitability,monthly,vw_cap,11,1979-08-31,0.0100666020850606
usa,profitability,monthly,vw_cap,11,1979-09-30,0.00814380049553954
usa,profitability,monthly,vw_cap,11,1979-10-31,0.0101460183073716
usa,profitability,monthly,vw_cap,11,1979-11-30,0.0040178736228223
usa,profitability,monthly,vw_cap,11,1979-12-31,0.00685950401255961
usa,profitability,monthly,vw_cap,11,1980-01-31,0.00435256107438735
usa,profitability,monthly,vw_cap,11,1980-02-29,0.0084875343866331
usa,profitability,monthly,vw_cap,11,1980-03-31,0.0105494433437393
usa,profitability,monthly,vw_cap,11,1980-04-30,-0.0121678096179509
usa,profitability,monthly,vw_cap,11,1980-05-31,-0.00170887463336252
usa,profitability,monthly,vw_cap,11,1980-06-30,0.00720443695035605
usa,profitability,monthly,vw_cap,11,1980-07-31,0.0279424192310176
usa,profitability,monthly,vw_cap,11,1980-08-31,0.0116335901602066
usa,profitability,monthly,vw_cap,11,1980-09-30,0.028021615597936
usa,profitability,monthly,vw_cap,11,1980-10-31,0.00796157476144115
usa,profitability,monthly,vw_cap,11,1980-11-30,0.0447208908866519
usa,profitability,monthly,vw_cap,11,1980-12-31,-0.0145815592454431
usa,profitability,monthly,vw_cap,11,1981-01-31,-0.0389314093413227
usa,profitability,monthly,vw_cap,11,1981-02-28,-0.00519981257484423
usa,profitability,monthly,vw_cap,11,1981-03-31,-0.0118816912040955
usa,profitability,monthly,vw_cap,11,1981-04-30,-0.00359177204897964
usa,profitability,monthly,vw_cap,11,1981-05-31,0.00452704402172649
usa,profitability,monthly,vw_cap,11,1981-06-30,-0.0180322699236885
usa,profitability,monthly,vw_cap,11,1981-07-31,0.0153939440741791
usa,profitability,monthly,vw_cap,11,1981-08-31,-0.000483134077473869
usa,profitability,monthly,vw_cap,11,1981-09-30,0.000462215418096196
usa,profitability,monthly,vw_cap,11,1981-10-31,0.0290822406858702
usa,profitability,monthly,vw_cap,11,1981-11-30,-0.0111045384655369
usa,profitability,monthly,vw_cap,11,1981-12-31,0.000711407284679303
usa,profitability,monthly,vw_cap,11,1982-01-31,-0.00531588634083283
usa,profitability,monthly,vw_cap,11,1982-02-28,-0.015969542785218
usa,profitability,monthly,vw_cap,11,1982-03-31,-0.00881734922884494
usa,profitability,monthly,vw_cap,11,1982-04-30,0.00553783835028121
usa,profitability,monthly,vw_cap,11,1982-05-31,-0.00340755233773084
usa,profitability,monthly,vw_cap,11,1982-06-30,0.00108609600398006
usa,profitability,monthly,vw_cap,11,1982-07-31,-0.0007175152779877
usa,profitability,monthly,vw_cap,11,1982-08-31,-0.0139210496035244
usa,profitability,monthly,vw_cap,11,1982-09-30,0.00497387237955201
usa,profitability,monthly,vw_cap,11,1982-10-31,0.00269629437510648
usa,profitability,monthly,vw_cap,11,1982-11-30,-0.000531768218359224
usa,profitability,monthly,vw_cap,11,1982-12-31,-0.00415407357457668
usa,profitability,monthly,vw_cap,11,1983-01-31,-0.0158125185231392
usa,profitability,monthly,vw_cap,11,1983-02-28,0.00130680230073444
usa,profitability,monthly,vw_cap,11,1983-03-31,-0.00356562197806799
usa,profitability,monthly,vw_cap,11,1983-04-30,-0.00115626513601302
usa,profitability,monthly,vw_cap,11,1983-05-31,-0.0216676125883091
usa,profitability,monthly,vw_cap,11,1983-06-30,0.0154691839108659
usa,profitability,monthly,vw_cap,11,1983-07-31,-0.0125008742030793
usa,profitability,monthly,vw_cap,11,1983-08-31,-0.00159228583789818
usa,profitability,monthly,vw_cap,11,1983-09-30,0.00373959973631629
usa,profitability,monthly,vw_cap,11,1983-10-31,-0.00151749677077173
usa,profitability,monthly,vw_cap,11,1983-11-30,-0.00488835242320587
usa,profitability,monthly,vw_cap,11,1983-12-31,-0.00389448472650678
usa,profitability,monthly,vw_cap,11,1984-01-31,-0.0188923408764864
usa,profitability,monthly,vw_cap,11,1984-02-29,0.00267929017853073
usa,profitability,monthly,vw_cap,11,1984-03-31,-0.0107477252922207
usa,profitability,monthly,vw_cap,11,1984-04-30,0.0163135436549538
usa,profitability,monthly,vw_cap,11,1984-05-31,0.0123428392787777
usa,profitability,monthly,vw_cap,11,1984-06-30,0.0307523823628429
usa,profitability,monthly,vw_cap,11,1984-07-31,0.0188195913129139
usa,profitability,monthly,vw_cap,11,1984-08-31,-0.0019133908774072
usa,profitability,monthly,vw_cap,11,1984-09-30,-0.00283306141011803
usa,profitability,monthly,vw_cap,11,1984-10-31,0.0102092189810237
usa,profitability,monthly,vw_cap,11,1984-11-30,-0.000438265761497936
usa,profitability,monthly,vw_cap,11,1984-12-31,0.0114476921808955
usa,profitability,monthly,vw_cap,11,1985-01-31,-0.00294374638805883
usa,profitability,monthly,vw_cap,11,1985-02-28,0.00819494824469371
usa,profitability,monthly,vw_cap,11,1985-03-31,-0.00242118239693481
usa,profitability,monthly,vw_cap,11,1985-04-30,-0.000296440395975677
usa,profitability,monthly,vw_cap,11,1985-05-31,0.0190574178441766
usa,profitability,monthly,vw_cap,11,1985-06-30,0.00916911844879784
usa,profitability,monthly,vw_cap,11,1985-07-31,-0.00725269284291128
usa,profitability,monthly,vw_cap,11,1985-08-31,-0.00213927369528904
usa,profitability,monthly,vw_cap,11,1985-09-30,0.00703439126064899
usa,profitability,monthly,vw_cap,11,1985-10-31,0.00818204812772695
usa,profitability,monthly,vw_cap,11,1985-11-30,0.0111741774256339
usa,profitability,monthly,vw_cap,11,1985-12-31,0.00716060190057944
usa,profitability,monthly,vw_cap,11,1986-01-31,-0.00490880541836365
usa,profitability,monthly,vw_cap,11,1986-02-28,0.0156709305763748
usa,profitability,monthly,vw_cap,11,1986-03-31,0.0154222969412122
usa,profitability,monthly,vw_cap,11,1986-04-30,0.0123477939381226
usa,profitability,monthly,vw_cap,11,1986-05-31,0.0213693379530326
usa,profitability,monthly,vw_cap,11,1986-06-30,0.0190589776563387
usa,profitability,monthly,vw_cap,11,1986-07-31,0.00443810792988572
usa,profitability,monthly,vw_cap,11,1986-08-31,-0.00721742411159024
usa,profitability,monthly,vw_cap,11,1986-09-30,-0.0266468098182891
usa,profitability,monthly,vw_cap,11,1986-10-31,0.0198278839426609
usa,profitability,monthly,vw_cap,11,1986-11-30,0.012263779313252
usa,profitability,monthly,vw_cap,11,1986-12-31,0.00374994250348003
usa,profitability,monthly,vw_cap,11,1987-01-31,0.0153594968008191
usa,profitability,monthly,vw_cap,11,1987-02-28,0.0035838754117654
usa,profitability,monthly,vw_cap,11,1987-03-31,-0.00841245082479216
usa,profitability,monthly,vw_cap,11,1987-04-30,-0.0112020817325711
usa,profitability,monthly,vw_cap,11,1987-05-31,-0.00436950416878739
usa,profitability,monthly,vw_cap,11,1987-06-30,0.010962412345157
usa,profitability,monthly,vw_cap,11,1987-07-31,-0.00723028217158482
usa,profitability,monthly,vw_cap,11,1987-08-31,0.0194516803481873
usa,profitability,monthly,vw_cap,11,1987-09-30,-0.0119497843433605
usa,profitability,monthly,vw_cap,11,1987-10-31,0.0193144786128609
usa,profitability,monthly,vw_cap,11,1987-11-30,-0.0157168999844356
usa,profitability,monthly,vw_cap,11,1987-12-31,0.0343843682871694
usa,profitability,monthly,vw_cap,11,1988-01-31,-0.0156937581394367
usa,profitability,monthly,vw_cap,11,1988-02-29,0.00653012564804192
usa,profitability,monthly,vw_cap,11,1988-03-31,-0.011292000861509
usa,profitability,monthly,vw_cap,11,1988-04-30,-0.00628955012575137
usa,profitability,monthly,vw_cap,11,1988-05-31,-0.00513317525296749
usa,profitability,monthly,vw_cap,11,1988-06-30,0.0106841523965129
usa,profitability,monthly,vw_cap,11,1988-07-31,-0.0116968035819825
usa,profitability,monthly,vw_cap,11,1988-08-31,-0.0120396564147607
usa,profitability,monthly,vw_cap,11,1988-09-30,0.00860573739576881
usa,profitability,monthly,vw_cap,11,1988-10-31,0.00263079830701489
usa,profitability,monthly,vw_cap,11,1988-11-30,-0.00154503675344142
usa,profitability,monthly,vw_cap,11,1988-12-31,0.00773754869338708
usa,profitability,monthly,vw_cap,11,1989-01-31,0.00647481091171948
usa,profitability,monthly,vw_cap,11,1989-02-28,-0.0114023782428227
usa,profitability,monthly,vw_cap,11,1989-03-31,0.00061594131049412
usa,profitability,monthly,vw_cap,11,1989-04-30,0.00947264294879263
usa,profitability,monthly,vw_cap,11,1989-05-31,0.00381538776790994
usa,profitability,monthly,vw_cap,11,1989-06-30,-0.0154087085245215
usa,profitability,monthly,vw_cap,11,1989-07-31,0.0267287535429392
usa,profitability,monthly,vw_cap,11,1989-08-31,0.0131666198127614
usa,profitability,monthly,vw_cap,11,1989-09-30,0.00239443901002102
usa,profitability,monthly,vw_cap,11,1989-10-31,0.00672982197516438
usa,profitability,monthly,vw_cap,11,1989-11-30,-0.000670244581866607
usa,profitability,monthly,vw_cap,11,1989-12-31,0.00352769368145937
usa,profitability,monthly,vw_cap,11,1990-01-31,-0.00406028316571398
usa,profitability,monthly,vw_cap,11,1990-02-28,0.0017430494543478
usa,profitability,monthly,vw_cap,11,1990-03-31,0.0134057039562657
usa,profitability,monthly,vw_cap,11,1990-04-30,0.0133566695578697
usa,profitability,monthly,vw_cap,11,1990-05-31,0.0236912337654453
usa,profitability,monthly,vw_cap,11,1990-06-30,0.00459020103229481
usa,profitability,monthly,vw_cap,11,1990-07-31,0.00615539207184325
usa,profitability,monthly,vw_cap,11,1990-08-31,0.000639191019056125
usa,profitability,monthly,vw_cap,11,1990-09-30,0.00504795012409049
usa,profitability,monthly,vw_cap,11,1990-10-31,0.0221260300095666
usa,profitability,monthly,vw_cap,11,1990-11-30,0.0265386686405923
usa,profitability,monthly,vw_cap,11,1990-12-31,0.0241300217286185
usa,profitability,monthly,vw_cap,11,1991-01-31,0.0253204341295694
usa,profitability,monthly,vw_cap,11,1991-02-28,-0.0108134637989191
usa,profitability,monthly,vw_cap,11,1991-03-31,0.00510590679599416
usa,profitability,monthly,vw_cap,11,1991-04-30,-0.00272023176610688
usa,profitability,monthly,vw_cap,11,1991-05-31,0.00397806434282743
usa,profitability,monthly,vw_cap,11,1991-06-30,-0.0011376454530567
usa,profitability,monthly,vw_cap,11,1991-07-31,0.0133361665841278
usa,profitability,monthly,vw_cap,11,1991-08-31,0.00888703548139413
usa,profitability,monthly,vw_cap,11,1991-09-30,-0.0063844267783612
usa,profitability,monthly,vw_cap,11,1991-10-31,-0.00789841563494195
usa,profitability,monthly,vw_cap,11,1991-11-30,0.0125621102257676
usa,profitability,monthly,vw_cap,11,1991-12-31,0.0445848805745919
usa,profitability,monthly,vw_cap,11,1992-01-31,-0.0373181890888315
usa,profitability,monthly,vw_cap,11,1992-02-29,-0.00881653063499599
usa,profitability,monthly,vw_cap,11,1992-03-31,-0.00233476822426242
usa,profitability,monthly,vw_cap,11,1992-04-30,0.00595953708400842
usa,profitability,monthly,vw_cap,11,1992-05-31,-0.00269808989237243
usa,profitability,monthly,vw_cap,11,1992-06-30,0.00165528765254176
usa,profitability,monthly,vw_cap,11,1992-07-31,0.010810892921215
usa,profitability,monthly,vw_cap,11,1992-08-31,0.0140854303949889
usa,profitability,monthly,vw_cap,11,1992-09-30,0.013347764101187
usa,profitability,monthly,vw_cap,11,1992-10-31,0.0140042220996816
usa,profitability,monthly,vw_cap,11,1992-11-30,0.00755003078006709
usa,profitability,monthly,vw_cap,11,1992-12-31,-0.00591365295400792
usa,profitability,monthly,vw_cap,11,1993-01-31,-0.015331746520492
usa,profitability,monthly,vw_cap,11,1993-02-28,-0.0188934481874169
usa,profitability,monthly,vw_cap,11,1993-03-31,-0.00114172802948755
usa,profitability,monthly,vw_cap,11,1993-04-30,-0.0251924328843166
usa,profitability,monthly,vw_cap,11,1993-05-31,0.00134765245901002
usa,profitability,monthly,vw_cap,11,1993-06-30,-0.00201621613891662
usa,profitability,monthly,vw_cap,11,1993-07-31,-0.014431071514406
usa,profitability,monthly,vw_cap,11,1993-08-31,-0.00230606698104172
usa,profitability,monthly,vw_cap,11,1993-09-30,0.00776398397150615
usa,profitability,monthly,vw_cap,11,1993-10-31,-0.0092979372240483
usa,profitability,monthly,vw_cap,11,1993-11-30,0.00885413809420092
usa,profitability,monthly,vw_cap,11,1993-12-31,0.00569817365668932
usa,profitability,monthly,vw_cap,11,1994-01-31,-0.0057409067939238
